timestamp,temperature,humidity,occupancy,hvac_kw,refrigeration_kw,water_heater_kw,ev_charger_kw,lighting_sockets_kw,solar_generation_kw,total_consumption_kw,hour,dayofweek,month,dayofyear,is_weekend,is_peak_hour,cooling_degree_hours,heating_degree_hours,lag_1h,lag_2h,lag_3h,lag_24h,lag_168h,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,rolling_std_24h
2025-11-12 11:00:00,15.04,76.12,1.2,1.552,0.1,0.084,0.0,0.184,1.025,1.92,11,2,11,316,0,0,0.0,5.960000000000001,2.486,3.483,4.479,2.142,1.712,4.728333333333333,1.731832863375277,4.7917499999999995,3.0529827361052058
2025-11-12 12:00:00,14.83,66.66,1.2,1.659,0.127,0.098,0.0,0.246,0.192,2.13,12,2,11,316,0,0,0.0,6.17,1.92,2.486,3.483,1.31,1.71,4.305666666666666,2.0850378094093656,4.7825,3.0616839782395244
2025-11-12 13:00:00,18.51,75.92,1.0,0.69,0.27,0.12,0.0,0.17,0.0,1.25,13,2,11,316,0,0,0.0,2.4899999999999984,2.13,1.92,2.486,0.966,0.833,3.596666666666666,1.9562660009995048,4.816666666666666,3.025610864180849
2025-11-12 14:00:00,15.35,77.49,0.8,1.468,0.1,0.096,0.0,0.219,0.0,1.884,14,2,11,316,0,0,0.0,5.65,1.25,2.13,1.92,1.459,1.386,2.624666666666666,1.1683728286238864,4.8285,3.0104131017981857
2025-11-12 15:00:00,14.19,60.43,1.1,1.715,0.17,0.095,0.0,0.246,0.0,2.226,15,2,11,316,0,0,0.0,6.8100000000000005,1.884,1.25,2.13,0.881,0.916,2.1921666666666657,0.7500897057463031,4.846208333333333,2.990917599190061
2025-11-12 16:00:00,12.56,76.06,1.1,2.214,0.26,0.092,0.0,0.186,0.0,2.752,16,2,11,316,0,0,0.0,8.44,2.226,1.884,1.25,2.41,2.359,1.9826666666666652,0.4206483884036316,4.9022499999999996,2.9252704408607815
2025-11-12 17:00:00,14.95,73.67,3.7,2.025,0.1,0.099,0.0,1.417,0.0,3.642,17,2,11,316,0,1,0.0,6.050000000000001,2.752,2.226,1.884,3.834,2.626,2.026999999999999,0.4922320590939871,4.9165,2.9134109398345687
2025-11-12 18:00:00,13.11,75.9,2.7,2.228,0.143,0.109,0.0,1.259,0.0,3.738,18,2,11,316,0,1,0.0,7.890000000000001,3.642,2.752,2.226,3.203,2.918,2.3139999999999987,0.8141282454256887,4.9085,2.91677430526018
2025-11-12 19:00:00,10.61,73.91,2.8,3.292,0.233,1.228,7.365,1.268,0.0,13.386,19,2,11,316,0,1,0.0,10.39,3.738,3.642,2.752,5.388,12.342,2.5819999999999985,0.9876234100100678,4.930791666666667,2.9051945827096883
2025-11-12 20:00:00,13.24,79.26,3.1,2.534,0.1,1.701,7.039,1.343,0.0,12.717,20,2,11,316,0,1,0.0,7.76,13.386,3.738,3.642,5.127,13.68,4.604666666666666,4.365366177844261,5.2640416666666665,3.379862056346012
2025-11-12 21:00:00,11.16,88.51,2.9,3.206,0.172,1.751,6.933,1.211,0.0,13.272,21,2,11,316,0,1,0.0,9.84,12.717,13.386,3.738,6.617,13.331,6.410166666666665,5.179402529893448,5.580291666666667,3.7058544925465604
2025-11-12 22:00:00,8.91,80.77,3.0,3.837,0.274,0.111,7.744,1.242,0.0,13.208,22,2,11,316,0,0,0.0,12.09,13.272,12.717,13.386,6.128,10.716,8.251166666666665,5.354864570338514,5.857583333333333,4.022272015499037
2025-11-12 23:00:00,9.97,89.07,3.4,3.515,0.1,0.117,7.462,1.286,0.0,12.479,23,2,11,316,0,0,0.0,11.03,13.208,13.272,12.717,6.025,13.397,9.993833333333333,4.888372179638812,6.152583333333332,4.293454876362667
2025-11-13 00:00:00,7.95,81.16,0.0,2.862,0.166,0.084,0.0,0.234,0.0,3.347,0,3,11,317,0,0,0.0,13.05,12.479,13.208,13.272,11.26,3.404,11.466666666666667,3.8025189370556363,6.421500000000001,4.483050407537463
2025-11-13 01:00:00,5.22,89.59,0.8,3.956,0.275,0.098,0.0,0.1,0.0,4.429,1,3,11,317,0,0,0.0,15.780000000000001,3.347,12.479,13.208,11.794,4.321,11.401499999999999,3.961488848905176,6.0917916666666665,4.401978448272778
2025-11-13 02:00:00,4.73,86.01,0.3,3.791,0.1,0.083,0.0,0.225,0.0,4.199,2,3,11,317,0,0,0.0,16.27,4.429,3.347,12.479,10.31,3.943,9.908666666666665,4.685577388824851,5.784916666666668,4.240949902994629
2025-11-13 03:00:00,7.68,87.56,0.5,3.144,0.174,0.113,0.0,0.189,0.0,3.621,3,3,11,317,0,0,0.0,13.32,4.199,4.429,3.347,3.846,3.899,8.488999999999999,4.947605764407672,5.530291666666667,4.139695583002151
2025-11-13 04:00:00,7.55,85.23,2.0,3.664,0.248,0.118,0.0,0.165,0.0,4.195,4,3,11,317,0,0,0.0,13.45,3.621,4.199,4.429,3.932,4.188,6.880499999999999,4.640920501366082,5.520916666666667,4.143928381081919
2025-11-13 05:00:00,8.0,87.45,1.2,3.288,0.1,0.092,0.0,0.124,0.0,3.604,5,3,11,317,0,0,0.0,13.0,4.195,3.621,4.199,4.456,3.606,5.378333333333333,3.502180501725554,5.531874999999999,4.139889688852778
2025-11-13 06:00:00,7.52,70.16,2.9,4.296,0.146,1.825,0.0,0.629,0.0,6.896,6,3,11,317,0,0,0.0,13.48,3.604,4.195,3.621,6.384,6.029,3.8991666666666656,0.4307038038683177,5.4963750000000005,4.153148316665006
2025-11-13 07:00:00,10.9,74.45,2.5,2.877,0.209,1.654,0.0,0.586,0.442,5.326,7,3,11,317,0,0,0.0,10.1,6.896,3.604,4.195,7.082,5.177,4.490666666666665,1.2251054920563553,5.517708333333334,4.159216538674044
2025-11-13 08:00:00,10.15,82.09,2.8,3.358,0.1,1.713,0.0,0.644,0.678,5.815,8,3,11,317,0,0,0.0,10.85,5.326,6.896,3.604,4.479,5.823,4.640166666666666,1.2699838450415997,5.444541666666666,4.145925993793723
2025-11-13 09:00:00,12.43,68.23,1.8,2.398,0.157,0.099,0.0,0.1,0.969,2.754,9,3,11,317,0,0,0.0,8.57,5.815,5.326,6.896,3.483,2.585,4.909499999999999,1.3277543070914823,5.500208333333333,4.1413647821772415
2025-11-13 10:00:00,15.96,74.35,1.4,1.46,0.225,0.112,0.0,0.183,0.904,1.98,10,3,11,317,0,0,0.0,5.039999999999999,2.754,5.815,5.326,2.486,2.142,4.764999999999999,1.528091882054211,5.469833333333333,4.159437353951764
2025-11-13 11:00:00,13.83,75.49,0.7,1.798,0.1,0.086,0.0,0.126,0.652,2.11,11,3,11,317,0,0,0.0,7.17,1.98,2.754,5.815,1.92,2.251,4.395833333333332,1.9125346968530124,5.44875,4.176466920111134
2025-11-13 12:00:00,13.26,70.66,0.8,2.001,0.132,0.086,0.0,0.237,0.559,2.457,12,3,11,317,0,0,0.0,7.74,2.11,1.98,2.754,2.13,1.573,4.1468333333333325,2.1220260523062957,5.456666666666667,4.169661738617742
2025-11-13 13:00:00,14.54,70.75,1.2,1.709,0.219,0.088,0.0,0.207,0.0,2.222,13,3,11,317,0,0,0.0,6.460000000000001,2.457,2.11,1.98,1.25,2.073,3.4069999999999987,1.704609750060103,5.470291666666665,4.158838942062372
2025-11-13 14:00:00,17.78,75.36,1.1,0.745,0.1,0.082,0.0,0.158,0.0,1.085,14,3,11,317,0,0,0.0,3.219999999999999,2.222,2.457,2.11,1.884,1.225,2.8896666666666655,1.4590636266683603,5.510791666666666,4.120509793060821
2025-11-13 15:00:00,16.5,79.25,1.0,1.083,0.123,0.106,0.0,0.252,0.0,1.564,15,3,11,317,0,0,0.0,4.5,1.085,2.222,2.457,2.226,2.031,2.1013333333333324,0.5682892456017621,5.4775,4.154176714333783
2025-11-13 16:00:00,15.42,70.01,0.5,1.218,0.225,0.088,0.0,0.142,0.0,1.672,16,3,11,317,0,0,0.0,5.58,1.564,1.085,2.222,2.752,1.311,1.9029999999999987,0.4982971001319908,5.449916666666667,4.178829698004875
2025-11-13 17:00:00,14.06,72.88,3.0,2.283,0.1,0.098,0.0,1.281,0.0,3.762,17,3,11,317,0,1,0.0,6.9399999999999995,1.672,1.564,1.085,3.642,3.399,1.8516666666666655,0.5046030783364459,5.404916666666666,4.214805714400712
2025-11-13 18:00:00,14.51,73.34,3.4,2.082,0.179,0.107,0.0,1.355,0.0,3.724,18,3,11,317,0,1,0.0,6.49,3.762,1.672,1.564,3.738,3.337,2.126999999999999,0.9381799400967564,5.409916666666667,4.212694097364653
2025-11-13 19:00:00,11.31,66.34,2.8,2.985,0.278,1.469,0.0,1.291,0.0,6.024,19,3,11,317,0,1,0.0,9.69,3.724,3.762,1.672,13.386,4.677,2.3381666666666656,1.146723055784012,5.4093333333333335,4.212936636296497
2025-11-13 20:00:00,11.74,80.71,3.5,3.116,0.1,1.744,0.0,1.365,0.0,6.324,20,3,11,317,0,1,0.0,9.26,6.024,3.724,3.762,12.717,5.454,2.971833333333332,1.8834829881542938,5.1025833333333335,3.8601392058325747
2025-11-13 21:00:00,8.89,86.23,2.7,3.887,0.174,1.662,0.0,1.295,0.0,7.017,21,3,11,317,0,1,0.0,12.11,6.324,6.024,3.724,13.272,5.977,3.844999999999999,2.0415632245904036,4.836208333333333,3.517194410311641
2025-11-13 22:00:00,7.44,88.08,3.0,4.393,0.243,0.091,0.0,1.26,0.0,5.988,22,3,11,317,0,0,0.0,13.559999999999999,7.017,6.324,6.024,13.208,5.592,4.753833333333332,2.036794384975234,4.575583333333333,3.0679844809519827
2025-11-13 23:00:00,6.79,79.89,3.6,4.5,0.1,0.085,0.0,1.329,0.0,6.014,23,3,11,317,0,0,0.0,14.21,5.988,7.017,6.324,12.479,5.193,5.473166666666665,1.3902147196266652,4.27475,2.482919464102139
2025-11-14 00:00:00,6.22,78.94,0.7,3.621,0.158,0.116,7.327,0.251,0.0,11.474,0,4,11,318,0,0,0.0,14.780000000000001,6.014,5.988,7.017,3.347,10.22,5.848499999999999,1.1119931204823095,4.005375,1.814988461156233
2025-11-14 01:00:00,6.21,85.9,1.4,4.112,0.259,0.096,6.5,0.177,0.0,11.144,1,4,11,318,0,0,0.0,14.79,11.474,6.014,5.988,4.429,9.955,7.140166666666666,2.1589338495346864,4.344,2.3623966091937874
2025-11-14 02:00:00,6.47,90.15,1.8,4.117,0.1,0.095,7.881,0.233,0.0,12.427,2,4,11,318,0,0,0.0,14.530000000000001,11.144,11.474,6.014,4.199,10.419,7.9935,2.59695065413265,4.6237916666666665,2.740319577985869
2025-11-14 03:00:00,0.75,86.57,1.1,4.5,0.14,0.112,0.0,0.22,0.0,4.972,3,4,11,318,0,0,0.0,20.25,12.427,11.144,11.474,3.621,3.387,9.010666666666665,2.9793182889155485,4.9666250000000005,3.1664261957703674
2025-11-14 04:00:00,5.57,86.64,0.8,3.704,0.228,0.08,0.0,0.278,0.0,4.291,4,4,11,318,0,0,0.0,15.43,4.972,12.427,11.144,4.195,4.112,8.669833333333331,3.3472617117080445,5.022916666666666,3.153446243420817
2025-11-14 05:00:00,6.99,89.95,0.7,3.302,0.1,0.098,0.0,0.156,0.0,3.656,5,4,11,318,0,0,0.0,14.01,4.291,4.972,12.427,3.604,2.658,8.386999999999999,3.674854772640682,5.026916666666667,3.152411125757083
2025-11-14 06:00:00,10.87,79.3,3.0,3.382,0.174,1.954,0.0,0.668,0.0,6.179,6,4,11,318,0,0,0.0,10.13,3.656,4.291,4.972,6.896,6.095,7.993999999999999,4.082825639186664,5.029083333333333,3.1514083382660347
2025-11-14 07:00:00,8.2,80.45,3.0,4.213,0.221,2.051,0.0,0.602,0.305,7.087,7,4,11,318,0,0,0.0,12.8,6.179,3.656,4.291,5.326,5.972,7.1114999999999995,3.7378687376632134,4.999208333333334,3.136303029657771
2025-11-14 08:00:00,11.36,88.17,3.1,3.038,0.1,2.077,0.0,0.622,1.006,5.838,8,4,11,318,0,0,0.0,9.64,7.087,6.179,3.656,5.815,4.457,6.4353333333333325,3.1891895313177363,5.072583333333333,3.1647514624122577
2025-11-14 09:00:00,14.65,77.46,2.5,1.853,0.156,0.099,0.0,0.187,1.156,2.295,9,4,11,318,0,0,0.0,6.35,5.838,7.087,6.179,2.754,2.993,5.337166666666666,1.2708711054495785,5.073541666666666,3.1649895250759554
2025-11-14 10:00:00,11.65,70.66,1.4,2.499,0.241,0.114,0.0,0.235,0.773,3.089,10,4,11,318,0,0,0.0,9.35,2.295,5.838,7.087,1.98,2.144,4.890999999999999,1.7890002794857138,5.054416666666667,3.1809616527446263
2025-11-14 11:00:00,15.24,72.41,1.0,1.461,0.1,0.081,0.0,0.225,0.725,1.868,11,4,11,318,0,0,0.0,5.76,3.089,2.295,5.838,2.11,1.599,4.690666666666665,1.9312697032436013,5.100625,3.142177807667788
2025-11-14 12:00:00,14.24,70.11,0.6,1.535,0.184,0.092,0.0,0.188,0.336,1.999,12,4,11,318,0,0,0.0,6.76,1.868,3.089,2.295,2.457,2.09,4.392666666666666,2.2366538101965228,5.090541666666667,3.152563194265981
2025-11-14 13:00:00,15.19,75.99,1.4,1.532,0.224,0.08,0.0,0.155,0.0,1.991,13,4,11,318,0,0,0.0,5.8100000000000005,1.999,1.868,3.089,2.222,1.065,3.6959999999999984,2.2198958534129365,5.071458333333333,3.1705328447955683
2025-11-14 14:00:00,14.91,69.52,1.7,1.527,0.1,0.087,0.0,0.167,0.0,1.88,14,4,11,318,0,0,0.0,6.09,1.991,1.999,1.868,1.085,1.807,2.846666666666666,1.5309885259748381,5.061833333333333,3.1798960424170555
2025-11-14 15:00:00,14.85,75.56,0.6,1.601,0.111,0.109,0.0,0.133,0.0,1.954,15,4,11,318,0,0,0.0,6.15,1.88,1.991,1.999,1.564,1.968,2.186999999999999,0.46798247830440687,5.0949583333333335,3.140565713082334
2025-11-14 16:00:00,19.53,71.12,0.6,0.2,0.231,0.08,0.0,0.185,0.0,0.696,16,4,11,318,0,0,0.0,1.4699999999999989,1.954,1.88,1.991,1.672,1.894,2.1301666666666654,0.4729234257959747,5.111208333333333,3.122458159000708
2025-11-14 17:00:00,15.92,65.14,3.0,1.447,0.1,0.101,0.0,1.204,0.0,2.851,17,4,11,318,0,1,0.0,5.08,0.696,1.954,1.88,3.762,2.656,1.731333333333332,0.510166116737085,5.070541666666667,3.1751094055668037
2025-11-14 18:00:00,15.27,78.53,3.4,1.945,0.132,0.097,0.0,1.321,0.0,3.494,18,4,11,318,0,1,0.0,5.73,2.851,0.696,1.954,3.724,3.818,1.8951666666666656,0.6892423134621078,5.032583333333334,3.196804503911965
2025-11-14 19:00:00,13.15,79.19,2.5,2.264,0.197,1.274,7.573,1.14,0.0,12.449,19,4,11,318,0,1,0.0,7.85,3.494,2.851,0.696,6.024,13.526,2.144333333333332,0.9537565028174649,5.023000000000001,3.2012395832810068
2025-11-14 20:00:00,8.71,82.59,3.1,3.909,0.1,1.611,7.631,1.32,0.0,14.571,20,4,11,318,0,1,0.0,12.29,12.449,3.494,2.851,6.324,13.105,3.887333333333332,4.300758243224864,5.290708333333334,3.5393806321244874
2025-11-14 21:00:00,10.41,78.19,2.8,3.301,0.148,1.616,6.878,1.193,0.0,13.136,21,4,11,318,0,1,0.0,10.59,14.571,12.449,3.494,7.017,13.969,6.002499999999999,5.928749842926413,5.634333333333333,4.012741648328718
2025-11-14 22:00:00,10.22,79.1,3.3,3.605,0.232,0.109,7.034,1.423,0.0,12.403,22,4,11,318,0,0,0.0,10.78,13.136,14.571,12.449,5.988,12.487,7.866166666666665,6.154792000276423,5.889291666666668,4.28927551883174
2025-11-14 23:00:00,6.3,86.25,2.7,4.5,0.1,0.111,6.778,1.281,0.0,12.77,23,4,11,318,0,0,0.0,14.7,12.403,13.136,14.571,6.014,12.54,9.817333333333332,5.21030865368518,6.156583333333334,4.4908376280432725
2025-11-15 00:00:00,8.06,92.79,2.1,3.924,0.144,0.093,0.0,0.209,0.0,4.369,0,5,11,319,1,0,0.0,12.94,12.77,12.403,13.136,11.474,3.345,11.4705,3.9881640262155753,6.438083333333334,4.688888140354139
2025-11-15 01:00:00,7.17,85.85,1.7,3.834,0.227,0.12,0.0,0.223,0.0,4.403,1,5,11,319,1,0,0.0,13.83,4.369,12.77,12.403,11.144,5.063,11.616333333333332,3.6388571649168497,6.142041666666667,4.580144904477864
2025-11-15 02:00:00,8.72,88.12,1.4,3.397,0.1,0.083,0.0,0.216,0.0,3.796,2,5,11,319,1,0,0.0,12.28,4.403,4.369,12.77,12.427,4.701,10.27533333333333,4.620726465250532,5.861166666666667,4.465320619158727
2025-11-15 03:00:00,5.49,84.19,1.8,4.374,0.148,0.106,0.0,0.157,0.0,4.785,3,5,11,319,1,0,0.0,15.51,3.796,4.403,4.369,4.972,4.365,8.479499999999998,4.710296583018947,5.501541666666667,4.256196771145588
2025-11-15 04:00:00,4.97,77.48,1.0,4.282,0.242,0.119,0.0,0.243,0.0,4.885,4,5,11,319,1,0,0.0,16.03,4.785,3.796,4.403,4.291,4.284,7.087666666666665,4.272648062579765,5.4937499999999995,4.257379335265746
2025-11-15 05:00:00,6.87,89.08,1.6,3.95,0.1,0.089,0.0,0.193,0.0,4.331,5,5,11,319,1,0,0.0,14.129999999999999,4.885,4.785,3.796,3.656,3.814,5.8346666666666644,3.419255045571564,5.5185,4.251806163523202
2025-11-15 06:00:00,10.6,87.54,3.4,3.471,0.141,1.64,0.0,0.636,0.0,5.889,6,5,11,319,1,0,0.0,10.4,4.331,4.885,4.785,6.179,5.994,4.428166666666666,0.3871012356820612,5.546625,4.2411695763079305
2025-11-15 07:00:00,6.91,85.11,2.6,4.368,0.252,1.855,0.0,0.634,0.424,7.109,7,5,11,319,1,0,0.0,14.09,5.889,4.331,4.885,7.087,6.433,4.681499999999999,0.7063573458242761,5.534541666666667,4.239702429869409
2025-11-15 08:00:00,7.84,79.09,2.3,3.854,0.1,2.003,0.0,0.526,0.529,6.483,8,5,11,319,1,0,0.0,13.16,7.109,5.889,4.331,5.838,6.068,5.132499999999999,1.190755348507796,5.535458333333334,4.240055044548018
2025-11-15 09:00:00,12.37,81.43,2.4,2.543,0.149,0.093,0.0,0.254,1.02,3.04,9,5,11,319,1,0,0.0,8.63,6.483,7.109,5.889,2.295,2.295,5.580333333333332,1.0884650966689724,5.562333333333334,4.244098231320929
2025-11-15 10:00:00,12.78,81.47,2.3,2.31,0.261,0.113,0.0,0.237,0.92,2.921,10,5,11,319,1,0,0.0,8.22,3.04,6.483,7.109,3.089,2.492,5.289499999999999,1.4991341167487064,5.593375000000001,4.221827739493467
2025-11-15 11:00:00,14.49,83.86,1.8,1.73,0.1,0.09,0.0,0.171,0.597,2.091,11,5,11,319,1,0,0.0,6.51,2.921,3.04,6.483,1.868,1.065,4.962166666666666,1.7911060735385234,5.586375,4.226297565734153
2025-11-15 12:00:00,16.69,79.75,1.6,1.379,0.147,0.115,0.0,0.245,0.554,1.886,12,5,11,319,1,0,0.0,4.309999999999999,2.091,2.921,3.04,1.999,2.442,4.588833333333332,2.1470568149600933,5.595666666666666,4.21800415060165
2025-11-15 13:00:00,14.95,74.52,2.2,1.646,0.235,0.09,0.0,0.251,0.0,2.222,13,5,11,319,1,0,0.0,6.050000000000001,1.886,2.091,2.921,1.991,1.799,3.9216666666666655,2.2800645312505012,5.590958333333333,4.2222543996755695
2025-11-15 14:00:00,13.14,67.46,1.6,2.089,0.1,0.105,0.0,0.183,0.0,2.477,14,5,11,319,1,0,0.0,7.859999999999999,2.222,1.886,2.091,1.88,0.848,3.107166666666665,1.7171361526292996,5.600583333333334,4.21394629582034
2025-11-15 15:00:00,18.84,74.98,1.9,0.601,0.132,0.094,0.0,0.234,0.0,1.061,15,5,11,319,1,0,0.0,2.16,2.477,2.222,1.886,1.954,1.637,2.439499999999999,0.46237852458767614,5.625458333333334,4.1927374058853415
2025-11-15 16:00:00,13.78,76.09,1.8,2.013,0.199,0.093,0.0,0.138,0.0,2.443,16,5,11,319,1,0,0.0,7.220000000000001,1.061,2.477,2.222,0.696,1.781,2.1096666666666652,0.6254424567188711,5.5882499999999995,4.230528420586642
2025-11-15 17:00:00,12.89,79.3,3.6,2.788,0.1,0.094,0.0,1.402,0.0,4.385,17,5,11,319,1,1,0.0,8.11,2.443,1.061,2.477,2.851,3.288,2.029999999999999,0.5235761644688086,5.661041666666667,4.157083252967332
2025-11-15 18:00:00,15.1,83.77,3.9,2.013,0.167,0.1,0.0,1.354,0.0,3.634,18,5,11,319,1,1,0.0,5.9,4.385,2.443,1.061,3.494,4.07,2.4123333333333323,1.0987166453033024,5.724958333333333,4.123657868395451
2025-11-15 19:00:00,11.66,77.97,4.0,3.331,0.217,1.707,0.0,1.446,0.0,6.701,19,5,11,319,1,1,0.0,9.34,3.634,4.385,2.443,12.449,5.696,2.7036666666666656,1.1612134457827072,5.730791666666668,4.120462521306651
2025-11-15 20:00:00,10.85,90.5,3.7,3.595,0.1,1.656,0.0,1.431,0.0,6.781,20,5,11,319,1,1,0.0,10.15,6.701,3.634,4.385,14.571,5.982,3.4501666666666657,1.9567923156703584,5.491291666666666,3.872585906972761
2025-11-15 21:00:00,10.38,72.76,3.6,3.731,0.117,1.47,0.0,1.395,0.0,6.714,21,5,11,319,1,1,0.0,10.62,6.781,6.701,3.634,13.136,6.779,4.167499999999999,2.2893307100547773,5.166708333333333,3.3726710931450437
2025-11-15 22:00:00,10.07,85.1,3.7,3.698,0.225,0.091,0.0,1.464,0.0,5.479,22,5,11,319,1,0,0.0,10.93,6.714,6.781,6.701,12.403,5.089,5.109666666666665,1.8822022916431158,4.899125000000001,2.9398980951357028
2025-11-15 23:00:00,6.91,80.25,2.9,4.5,0.1,0.114,0.0,1.221,0.0,5.935,23,5,11,319,1,0,0.0,14.09,5.479,6.714,6.781,12.77,5.58,5.615666666666666,1.3566508270983393,4.610625,2.474386701571308
2025-11-16 00:00:00,8.73,75.66,1.9,3.359,0.157,0.115,6.815,0.228,0.0,10.674,0,6,11,320,1,0,0.0,12.27,5.935,5.479,6.714,4.369,10.496,5.873999999999999,1.2156910791808693,4.325833333333333,1.7943338031429146
2025-11-16 01:00:00,2.75,84.79,1.3,4.5,0.231,0.098,7.453,0.1,0.0,12.382,1,6,11,320,1,0,0.0,18.25,10.674,5.935,5.479,4.403,10.997,7.047333333333332,1.852115403171907,4.588541666666667,2.213521274569302
2025-11-16 02:00:00,6.92,78.71,2.1,3.934,0.1,0.108,7.709,0.186,0.0,12.036,2,6,11,320,1,0,0.0,14.08,12.382,10.674,5.935,3.796,11.535,7.994166666666665,2.832363636023216,4.921,2.724633521427585
2025-11-16 03:00:00,4.69,84.99,1.8,4.5,0.174,0.095,0.0,0.188,0.0,4.956,3,6,11,320,1,0,0.0,16.31,12.036,12.382,10.674,4.785,4.981,8.87,3.1740686192960608,5.264333333333333,3.073533395984473
2025-11-16 04:00:00,8.51,85.37,1.8,3.421,0.208,0.086,0.0,0.284,0.0,3.999,4,6,11,320,1,0,0.0,12.49,4.956,12.036,12.382,4.885,4.552,8.577,3.4793540779863146,5.271458333333333,3.072571957330044
2025-11-16 05:00:00,7.46,89.84,2.1,3.757,0.1,0.093,0.0,0.211,0.0,4.161,5,6,11,320,1,0,0.0,13.54,3.999,4.956,12.036,4.331,3.562,8.330333333333332,3.7821934729289906,5.234541666666667,3.082722934978189
2025-11-16 06:00:00,7.27,75.46,2.9,4.309,0.14,1.931,0.0,0.68,0.0,7.06,6,6,11,320,1,0,0.0,13.73,4.161,3.999,4.956,5.889,6.683,8.034666666666665,4.0656154105702935,5.227458333333334,3.0850837206477486
2025-11-16 07:00:00,10.48,86.1,3.4,3.338,0.251,1.994,0.0,0.631,0.385,6.214,7,6,11,320,1,0,0.0,10.52,7.06,4.161,3.999,7.109,6.261,7.432333333333332,3.858839341909255,5.27625,3.105195453485624
2025-11-16 08:00:00,12.12,80.49,3.4,3.085,0.1,2.053,0.0,0.656,0.963,5.894,8,6,11,320,1,0,0.0,8.88,6.214,7.06,4.161,6.483,5.523,6.404333333333333,3.0032528143109487,5.238958333333333,3.0875522805524906
2025-11-16 09:00:00,13.04,83.59,3.2,2.544,0.184,0.081,0.0,0.205,0.603,3.013,9,6,11,320,1,0,0.0,7.960000000000001,5.894,6.214,7.06,3.04,2.05,5.380666666666666,1.2128517908906338,5.214416666666667,3.0795645078437586
2025-11-16 10:00:00,11.74,74.84,1.4,2.573,0.236,0.099,0.0,0.143,0.896,3.052,10,6,11,320,1,0,0.0,9.26,3.013,5.894,6.214,2.921,3.488,5.056833333333333,1.5589318672304484,5.213291666666667,3.080398202366844
2025-11-16 11:00:00,13.59,69.1,2.0,2.079,0.1,0.091,0.0,0.165,0.558,2.435,11,6,11,320,1,0,0.0,7.41,3.052,3.013,5.894,2.091,1.641,4.898999999999998,1.7263962465204628,5.21875,3.0762730592037117
2025-11-16 12:00:00,15.1,68.72,2.1,1.582,0.159,0.107,0.0,0.182,0.331,2.031,12,6,11,320,1,0,0.0,5.9,2.435,3.052,3.013,1.886,1.101,4.611333333333332,1.9966151022835132,5.233083333333333,3.06183377728284
2025-11-16 13:00:00,15.55,67.75,1.8,1.649,0.263,0.09,0.0,0.308,0.0,2.309,13,6,11,320,1,0,0.0,5.449999999999999,2.031,2.435,3.052,2.222,1.741,3.773166666666666,1.8099376140261274,5.2391250000000005,3.055077702171306
2025-11-16 14:00:00,16.91,76.39,1.4,1.095,0.1,0.103,0.0,0.188,0.0,1.486,14,6,11,320,1,0,0.0,4.09,2.309,2.031,2.435,2.477,1.244,3.122333333333332,1.4159084245340796,5.24275,3.051391475176951
2025-11-16 15:00:00,12.59,81.59,1.6,2.48,0.152,0.108,0.0,0.13,0.0,2.871,15,6,11,320,1,0,0.0,8.41,1.486,2.309,2.031,1.061,1.473,2.3876666666666657,0.5968288420196927,5.201458333333334,3.096812147426645
2025-11-16 16:00:00,15.61,71.98,1.8,1.454,0.253,0.111,0.0,0.177,0.0,1.995,16,6,11,320,1,0,0.0,5.390000000000001,2.871,1.486,2.309,2.443,1.935,2.3639999999999985,0.5692507356164771,5.2768749999999995,3.012486930334262
2025-11-16 17:00:00,13.88,78.9,4.0,2.461,0.1,0.091,0.0,1.491,0.0,4.143,17,6,11,320,1,1,0.0,7.119999999999999,1.995,2.871,1.486,4.385,4.779,2.187833333333332,0.46836755509595657,5.258208333333333,3.03213424589758
2025-11-16 18:00:00,12.02,69.38,3.2,3.014,0.162,0.084,0.0,1.272,0.0,4.53,18,6,11,320,1,1,0.0,8.98,4.143,1.995,2.871,3.634,3.803,2.472499999999999,0.9351166237426761,5.248125000000001,3.035564789687623
2025-11-16 19:00:00,10.96,79.35,3.6,3.494,0.244,1.331,7.615,1.446,0.0,14.13,19,6,11,320,1,1,0.0,10.04,4.53,4.143,1.995,6.701,14.32,2.888999999999999,1.2140647429193836,5.285458333333334,3.0203216497177228
2025-11-16 20:00:00,10.46,83.34,3.6,3.6,0.1,1.559,7.709,1.434,0.0,14.403,20,6,11,320,1,1,0.0,10.54,14.13,4.53,4.143,6.781,13.539,4.859166666666666,4.692634800052803,5.595,3.512316589672257
2025-11-16 21:00:00,4.08,74.31,3.8,4.5,0.13,1.224,6.936,1.393,0.0,14.183,21,6,11,320,1,1,0.0,16.92,14.403,14.13,4.53,6.714,13.481,7.012,5.692143005933704,5.912583333333334,3.9424672689404407
2025-11-16 22:00:00,7.23,81.98,3.3,4.492,0.241,0.086,7.554,1.292,0.0,13.665,22,6,11,320,1,0,0.0,13.77,14.183,14.403,14.13,5.479,11.262,8.897333333333332,5.91525027929222,6.223791666666667,4.28811915776975
2025-11-16 23:00:00,5.93,87.82,3.7,4.5,0.1,0.12,7.843,1.347,0.0,13.91,23,6,11,320,1,0,0.0,15.07,13.665,14.183,14.403,5.935,11.692,10.84233333333333,5.0466071638940475,6.564875,4.544217417797864
